target_genome	target	n_hits_contig	median_pid	median_cov	contig_seq_len	Collection_Date	Latitude	Longitude	Generic_Host	Source_Niche	Source_Type	PhG	ST	CC	Number_Inc	Acq_Resist	Year	genome_contig
644	SAMN04293322	contig_153	5	99.579	100	2956	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_153
645	SAMN04293322	contig_191	4	98.8685	100	7146	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_191
646	SAMN04293322	contig_21	4	98.036	99.597	2994	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_21
647	SAMN04293322	contig_38	3	98.936	100	1212	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_38
648	SAMN04293322	contig_60	2	97.4165	97.1325	1395	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_60
649	SAMN04293322	contig_9	1	95.495	56.633	377	2014-11-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	3190	NA	3	Yes	2014	SAMN04293322_contig_9
650	SAMN04293337	contig_117	35	99.174	100	38014	2014-12-01	41.8780025	-93.097702	Swine	Livestock	Swine	B1	58	ST155 Cplx	3	Yes	2014	SAMN04293337_contig_117
651	SAMN04293343	contig_36	8	57.7695	92.644	47513	2014-12-01	35.5174913	-86.5804473	Bovine	Livestock	Bovine	B1	666	ST446 Cplx	2	No	2014	SAMN04293343_contig_36
652	SAMN04293343	contig_70	32	98.9695	100	26349	2014-12-01	35.5174913	-86.5804473	Bovine	Livestock	Bovine	B1	666	ST446 Cplx	2	No	2014	SAMN04293343_contig_70
653	SAMN04293343	contig_98	3	91.584	99.753	10264	2014-12-01	35.5174913	-86.5804473	Bovine	Livestock	Bovine	B1	666	ST446 Cplx	2	No	2014	SAMN04293343_contig_98
654	SAMN04293348	contig_120	32	98.088	100	60953	2014-12-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	212	NA	5	Yes	2014	SAMN04293348_contig_120
655	SAMN04293348	contig_125	1	98.883	72.47	539	2014-12-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	212	NA	5	Yes	2014	SAMN04293348_contig_125
656	SAMN04293348	contig_47	4	93.196	91.739	1229	2014-12-01	32.1656221	-82.9000751	Poultry	Poultry	Chicken	B1	212	NA	5	Yes	2014	SAMN04293348_contig_47
657	SAMN04293350	contig_22	35	98.864	100	48453	2014-12-01	44.3148443	-85.6023643	Swine	Livestock	Swine	B1	58	ST155 Cplx	3	Yes	2014	SAMN04293350_contig_22
658	SAMN04293364	contig_14	14	98.124	100	8959	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_14
659	SAMN04293364	contig_24	3	90.083	64.796	1233	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_24
660	SAMN04293364	contig_27	2	96.435	96.7295	3552	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_27
661	SAMN04293364	contig_35	5	99.425	100	8251	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_35
662	SAMN04293364	contig_44	1	99.169	34.282	1810	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_44
663	SAMN04293364	contig_53	6	92.557	98.4535	2620	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_53
664	SAMN04293364	contig_63	6	97.694	100	4703	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_63
665	SAMN04293364	contig_65	3	92.118	96.209	18039	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_65
666	SAMN04293364	contig_69	1	96.465	54.396	625	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_69
667	SAMN04293364	contig_70	1	91.038	52.346	1429	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_70
668	SAMN04293364	contig_75	3	98.496	54.514	1926	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_75
669	SAMN04293364	contig_80	1	98.955	30.532	993	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_80
670	SAMN04293364	contig_83	4	98.94	100	5017	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_83
671	SAMN04293364	contig_85	1	100	77.462	1064	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_85
672	SAMN04293364	contig_87	9	99.029	100	9097	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_87
673	SAMN04293364	contig_89	1	98.077	100	993	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_89
674	SAMN04293364	contig_9	2	91.402	46.2795	1980	2014-05-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	D	5897	NA	6	Yes	2014	SAMN04293364_contig_9
675	SAMN04293368	contig_131	1	98.955	32.8	867	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_131
676	SAMN04293368	contig_148	1	100	32.8	863	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_148
677	SAMN04293368	contig_15	4	98.8115	100	2395	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_15
678	SAMN04293368	contig_186	7	97.546	100	5447	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_186
679	SAMN04293368	contig_20	3	96.341	64.762	790	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_20
680	SAMN04293368	contig_201	1	98.873	74.737	1074	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_201
681	SAMN04293368	contig_211	2	91.4285	53.3945	2261	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_211
682	SAMN04293368	contig_212	1	58	45.918	1953	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_212
683	SAMN04293368	contig_25	1	98.817	76.471	1713	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_25
684	SAMN04293368	contig_318	2	95.653	69.9945	959	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_318
685	SAMN04293368	contig_323	1	52.778	49.315	786	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_323
686	SAMN04293368	contig_67	9	99.598	100	5077	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_67
687	SAMN04293368	contig_93	19	99.125	100	23767	2014-05-01	31.9685988	-99.9018131	Bovine	Livestock	Bovine	A	398	ST398 Cplx	3	No	2014	SAMN04293368_contig_93
688	SAMN04293370	contig_26	1	91.626	96.209	6475	2014-05-01	40.6331249	-89.3985283	Poultry	Poultry	Chicken	B1	2602	NA	2	Yes	2014	SAMN04293370_contig_26
689	SAMN04293370	contig_9	34	98.987	100	48438	2014-05-01	40.6331249	-89.3985283	Poultry	Poultry	Chicken	B1	2602	NA	2	Yes	2014	SAMN04293370_contig_9
690	SAMN04293387	contig_385	5	63.47	95.885	30391	2014-09-01	41.4925374	-99.9018131	Bovine	Livestock	Bovine	A	10	ST10 Cplx	4	No	2014	SAMN04293387_contig_385
691	SAMN04293391	contig_131	32	99.248	100	115129	2014-09-01	35.7595731	-79.0192997	Poultry	Poultry	Chicken	B1	602	ST446 Cplx	2	Yes	2014	SAMN04293391_contig_131
692	SAMN04293399	contig_23	35	98.864	100	67149	2014-10-01	43.7844397	-88.7878678	Swine	Livestock	Swine	B1	5905	ST155 Cplx	4	Yes	2014	SAMN04293399_contig_23
693	SAMN04293406	contig_32	9	98.864	100	9518	2014-10-01	37.4315734	-78.6568942	Swine	Livestock	Swine	A	10	ST10 Cplx	3	Yes	2014	SAMN04293406_contig_32
694	SAMN04293420	contig_108	13	99.203	100	23099	2014-10-01	32.3546679	-89.3985283	Swine	Livestock	Swine	B1	5900	ST155 Cplx	6	Yes	2014	SAMN04293420_contig_108
695	SAMN04293420	contig_218	24	98.747	100	26458	2014-10-01	32.3546679	-89.3985283	Swine	Livestock	Swine	B1	5900	ST155 Cplx	6	Yes	2014	SAMN04293420_contig_218
696	SAMN04293421	contig_117	23	98.242	100	37839	2014-10-01	41.2033216	-77.1945247	Swine	Livestock	Swine	B1	58	ST155 Cplx	1	No	2014	SAMN04293421_contig_117
697	SAMN04293421	contig_80	13	99.029	100	9470	2014-10-01	41.2033216	-77.1945247	Swine	Livestock	Swine	B1	58	ST155 Cplx	1	No	2014	SAMN04293421_contig_80
698	SAMN04293426	contig_304	18	99.058	100	21504	2014-07-01	37.9642529	-91.8318334	Poultry	Poultry	Chicken	A	5898	NA	6	Yes	2014	SAMN04293426_contig_304
699	SAMN04293431	contig_26	1	52.778	49.315	232369	2014-07-01	32.3182314	-86.902298	Poultry	Poultry	Chicken	D	5897	NA	5	Yes	2014	SAMN04293431_contig_26
700	SAMN04293431	contig_77	30	98.73	100	57368	2014-07-01	32.3182314	-86.902298	Poultry	Poultry	Chicken	D	5897	NA	5	Yes	2014	SAMN04293431_contig_77
701	SAMN04293434	contig_84	5	97.541	100	23138	2014-07-01	40.0583238	-74.4056612	Bovine	Livestock	Bovine	B1	154	NA	1	No	2014	SAMN04293434_contig_84
702	SAMN04335033	contig_2	2	94.607	99.8765	9334	2011-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2011	SAMN04335033_contig_2
703	SAMN04335033	contig_390	1	51.613	33.333	256	2011-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2011	SAMN04335033_contig_390
704	SAMN04335042	contig_4	2	94.607	99.8765	10559	2012-01-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	E	11	ST11 Cplx	1	No	2012	SAMN04335042_contig_4
705	SAMN04338474	contig_187	32	99.0155	100	43114	2011-06-01	37.09024	-95.712891	Bovine	Livestock	Bovine	B1	29	ST29 Cplx	2	Yes	2011	SAMN04338474_contig_187
706	SAMN04338475	contig_215	32	99.0155	100	57031	2011-06-01	37.09024	-95.712891	Bovine	Livestock	Bovine	B1	29	ST29 Cplx	2	Yes	2011	SAMN04338475_contig_215
707	SAMN04338476	contig_40	32	99.0155	100	54898	2011-06-01	37.09024	-95.712891	Bovine	Livestock	Bovine	B1	29	ST29 Cplx	2	Yes	2011	SAMN04338476_contig_40
708	SAMN04338506	contig_5	2	99.077	97.5805	10136	2011-06-01	37.09024	-95.712891	Bovine	Livestock	Bovine	B1	29	ST29 Cplx	2	No	2011	SAMN04338506_contig_5
709	SAMN04396076	contig_303	2	100	100	3252	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396076_contig_303
710	SAMN04396076	contig_366	3	100	100	22733	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396076_contig_366
711	SAMN04396076	contig_569	25	98.496	100	16483	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396076_contig_569
712	SAMN04396076	contig_574	9	99.582	100	16176	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396076_contig_574
713	SAMN04396077	contig_102	36	98.7335	100	38093	2013-06-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	B1	2328	NA	3	Yes	2013	SAMN04396077_contig_102
714	SAMN04396077	contig_67	3	100	100	32199	2013-06-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	B1	2328	NA	3	Yes	2013	SAMN04396077_contig_67
715	SAMN04396078	contig_228	5	100	100	5690	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_228
716	SAMN04396078	contig_233	3	100	100	22705	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_233
717	SAMN04396078	contig_31	3	90.521	99.753	11935	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_31
718	SAMN04396078	contig_32	17	98.413	100	11867	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_32
719	SAMN04396078	contig_356	7	98.864	100	3492	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_356
720	SAMN04396078	contig_360	2	97.188	80.6835	3422	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_360
721	SAMN04396078	contig_498	5	98.592	99.038	1712	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_498
722	SAMN04396078	contig_591	1	100	100	805	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_591
723	SAMN04396078	contig_661	1	98.246	66.667	381	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	2328	None	0	Yes	2013	SAMN04396078_contig_661
724	SAMN04396080	contig_10	6	99.9355	93.959	11473	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	F	648	ST648 Cplx	0	Yes	2013	SAMN04396080_contig_10
725	SAMN04396080	contig_24	2	94.4445	98.889	9442	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	F	648	ST648 Cplx	0	Yes	2013	SAMN04396080_contig_24
726	SAMN04396080	contig_39	1	99.763	78.221	5618	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	F	648	ST648 Cplx	0	Yes	2013	SAMN04396080_contig_39
727	SAMN04396085	contig_117	14	98.3825	100	8342	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_117
728	SAMN04396085	contig_145	3	90.521	99.753	6758	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_145
729	SAMN04396085	contig_346	1	100	100	597	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_346
730	SAMN04396085	contig_350	2	99.2755	65.3355	563	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_350
731	SAMN04396085	contig_360	1	100	63.256	522	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_360
732	SAMN04396085	contig_412	3	100	100	22790	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_412
733	SAMN04396085	contig_42	12	98.517	100	11867	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_42
734	SAMN04396085	contig_84	6	99.6885	100	9424	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396085_contig_84
735	SAMN04396086	contig_191	1	100	46.977	417	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396086_contig_191
736	SAMN04396086	contig_221	34	98.7335	100	40065	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396086_contig_221
737	SAMN04396086	contig_253	3	100	100	25217	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396086_contig_253
738	SAMN04396086	contig_271	1	100	100	16980	2013-06-10	28.75054	-82.5001	Bovine	Livestock	Bovine	B1	162	ST469 Cplx	0	Yes	2013	SAMN04396086_contig_271
739	SAMN04422322	contig_177	2	94.607	99.8765	46096	2014-09-01	47.7510741	-120.7401385	Bovine	Food	Bovine	E	11	ST11 Cplx	2	No	2014	SAMN04422322_contig_177
740	SAMN04422352	contig_150	33	98.936	100	50900	2014-10-01	46.729553	-94.6858998	Bovine	Food	Bovine	B1	1967	ST20 Cplx	3	No	2014	SAMN04422352_contig_150
741	SAMN04422366	contig_78	2	94.607	99.8765	22525	2014-11-01	32.1656221	-82.9000751	Bovine	Food	Bovine	E	11	ST11 Cplx	1	No	2014	SAMN04422366_contig_78
742	SAMN04422378	contig_23	2	94.607	99.8765	14216	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422378_contig_23
743	SAMN04422382	contig_268	2	94.607	99.8765	11735	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422382_contig_268
744	SAMN04422386	contig_125	2	94.607	99.8765	11710	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422386_contig_125
745	SAMN04422389	contig_69	2	94.607	99.8765	21497	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422389_contig_69
746	SAMN04422390	contig_146	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422390_contig_146
747	SAMN04422393	contig_236	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422393_contig_236
748	SAMN04422400	contig_160	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422400_contig_160
749	SAMN04422406	contig_34	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422406_contig_34
750	SAMN04422416	contig_100	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422416_contig_100
751	SAMN04422419	contig_66	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422419_contig_66
752	SAMN04422420	contig_25	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422420_contig_25
753	SAMN04422423	contig_65	2	94.607	99.8765	46698	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422423_contig_65
754	SAMN04422425	contig_243	2	94.607	99.8765	46149	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422425_contig_243
755	SAMN04422431	contig_205	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422431_contig_205
756	SAMN04422435	contig_22	2	94.607	99.8765	46149	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422435_contig_22
757	SAMN04422437	contig_224	2	94.607	99.8765	41842	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422437_contig_224
758	SAMN04422439	contig_299	2	94.607	99.8765	10081	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04422439_contig_299
759	SAMN04429906	contig_208	2	94.607	99.8765	46149	2014-11-01	41.4925374	-99.9018131	Bovine	Food	Bovine	E	11	ST11 Cplx	2	Yes	2014	SAMN04429906_contig_208
760	SAMN04510378	contig_197	2	94.607	99.8765	11773	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510378_contig_197
761	SAMN04510388	contig_207	2	94.607	99.8765	11828	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510388_contig_207
762	SAMN04510394	contig_301	2	94.607	99.8765	9984	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510394_contig_301
763	SAMN04510412	contig_271	2	94.607	99.8765	9984	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510412_contig_271
764	SAMN04510413	contig_7	2	94.607	99.8765	5282	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510413_contig_7
765	SAMN04510419	contig_150	2	94.607	99.8765	9314	2016-02-01	36.778261	-119.4179324	Bovine	Livestock	Bovine	E	11	ST11 Cplx	2	No	2016	SAMN04510419_contig_150
766	SAMN04510557	contig_102	3	99.248	100	2216	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_102
767	SAMN04510557	contig_112	1	99.482	53.835	1163	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_112
768	SAMN04510557	contig_120	27	98.901	100	23467	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_120
769	SAMN04510557	contig_140	2	87.751	72.647	3698	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_140
770	SAMN04510557	contig_148	1	99.153	68.012	711	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_148
771	SAMN04510557	contig_16	27	94.326	100	27198	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_16
772	SAMN04510557	contig_183	3	97.742	97.778	6798	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_183
773	SAMN04510557	contig_192	5	97.836	100	11939	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_192
774	SAMN04510557	contig_199	1	98.214	33.185	674	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_199
775	SAMN04510557	contig_7	3	89.916	94.34	1276	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_7
776	SAMN04510557	contig_70	1	95.344	66.806	1934	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	F	117	NA	3	Yes	2014	SAMN04510557_contig_70
777	SAMN04510563	contig_2	2	94.607	99.8765	95598	2014-09-01	27.6648274	-81.5157535	Bovine	Livestock	Bovine	E	11	ST11 Cplx	1	Yes	2014	SAMN04510563_contig_2
778	SAMN04902851	contig_33	33	98.859	100	54626	2012-09-12	64.00028	-150.00028	Poultry	Poultry	Duck	B1	6232	NA	0	No	2012	SAMN04902851_contig_33
779	SAMN04902855	contig_152	2	77.778	82.258	27006	2012-10-11	44.50026	-100.25069	Swine	Livestock	Swine	A	10	ST10 Cplx	0	Yes	2012	SAMN04902855_contig_152
780	SAMN04902860	contig_153	29	98.947	100	29565	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_153
781	SAMN04902860	contig_16	1	86.275	37.778	1405	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_16
782	SAMN04902860	contig_174	2	92.8705	98.7655	8836	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_174
783	SAMN04902860	contig_187	2	99.817	91.9215	4620	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_187
784	SAMN04902860	contig_191	2	98.898	92.935	3989	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_191
785	SAMN04902860	contig_199	1	97.67	61.105	3220	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_199
786	SAMN04902860	contig_2	1	58	45.918	1893	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_2
787	SAMN04902860	contig_203	2	95.465	96.1695	3055	2013-01-22	39.00027	-105.50083	Swine	Livestock	Swine	B1	224	None	0	Yes	2013	SAMN04902860_contig_203
788	SAMN04902873	contig_104	1	100	56.893	1060	2013-07-01	41.2033216	-77.1945247	Poultry	Poultry	Chicken	B1	683	ST155 Cplx	3	Yes	2013	SAMN04902873_contig_104
789	SAMN04902873	contig_105	3	92.361	73.469	1017	2013-07-01	41.2033216	-77.1945247	Poultry	Poultry	Chicken	B1	683	ST155 Cplx	3	Yes	2013	SAMN04902873_contig_105
790	SAMN04902873	contig_113	1	99.42	72.632	1038	2013-07-01	41.2033216	-77.1945247	Poultry	Poultry	Chicken	B1	683	ST155 Cplx	3	Yes	2013	SAMN04902873_contig_113
791	SAMN04902873	contig_118	1	98.354	66.758	744	2013-07-01	41.2033216	-77.1945247	Poultry	Poultry	Chicken	B1	683	ST155 Cplx	3	Yes	2013	SAMN04902873_contig_118
