genome	seq_name	length	topology	conjugation_genes	relaxase_type	virb4	t4cp	MPF_type
SAMN02628695	contig_50	34097	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN02628695	contig_50	34097	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN02628695	contig_140	33818	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628695	contig_140	33818	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02628695	contig_140	33818	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628695	contig_140	33818	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628695	contig_140	33818	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN02628695	contig_140	33818	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02628695	contig_140	33818	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628695	contig_200	21538	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628695	contig_120	4716	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628695	contig_45	1945	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628695	contig_90	41297	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02628695	contig_173	65101	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02628696	contig_174	56805	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02628696	contig_174	56805	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628696	contig_174	56805	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628696	contig_174	56805	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02628696	contig_138	27082	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02628696	contig_138	27082	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02628696	contig_138	27082	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02628696	contig_18	28392	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	traU	NA	NA	NA	NA
SAMN02628696	contig_18	28392	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02628696	contig_18	28392	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02628696	contig_16	2766	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628696	contig_170	35279	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628696	contig_168	31577	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02628696	contig_52	3861	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02628700	contig_260	3105	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628700	contig_260	3105	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02628700	contig_251	23336	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02628700	contig_251	23336	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02628700	contig_251	23336	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02628700	contig_1	5635	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628700	contig_1	5635	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02628700	contig_1	5635	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02628700	contig_87	27945	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	traU	NA	NA	NA	NA
SAMN02628700	contig_87	27945	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02628700	contig_87	27945	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02628700	contig_44	4944	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628700	contig_44	4944	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02628700	contig_44	4944	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628700	contig_67	3817	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628700	contig_67	3817	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02628700	contig_14	2760	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628700	contig_280	6473	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628700	contig_280	6473	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02628700	contig_280	6473	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628700	contig_225	1289	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628700	contig_132	642	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02628700	contig_198	642	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02628700	contig_269	1390	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628700	contig_215	635	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02628700	contig_116	35273	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628700	contig_206	1765	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02628700	contig_206	1765	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628700	contig_206	1765	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02628700	contig_20	6502	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02628700	contig_176	1629	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02628700	contig_262	31577	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02628700	contig_266	673	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628700	contig_129	3861	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02628700	contig_53	1050	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN02628700	contig_252	1050	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN02628700	contig_95	378	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628701	contig_111	4558	ITR	F_traE	NA	NA	NA	MPF_F
SAMN02628701	contig_37	26965	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02628701	contig_135	7904	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02628701	contig_185	5363	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02628702	contig_40	109358	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628702	contig_40	109358	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02628702	contig_40	109358	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02628702	contig_69	27212	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN02628702	contig_69	27212	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02628702	contig_69	27212	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN02628702	contig_69	27212	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN02628702	contig_69	27212	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02628702	contig_69	27212	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN02628702	contig_69	27212	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN02628702	contig_22	1212	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02628702	contig_46	12874	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295421	contig_82	86676	ITR	MOBF	MOBF	NA	NA	NA
SAMN03295421	contig_82	86676	ITR	MOBF	MOBF	NA	NA	NA
SAMN03295421	contig_82	86676	ITR	F_traG	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traH	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traF	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traN	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traU	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traW	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	virb4	NA	virb4	NA	NA
SAMN03295421	contig_82	86676	ITR	F_traV	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traK	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traE	NA	NA	NA	MPF_F
SAMN03295421	contig_82	86676	ITR	F_traL	NA	NA	NA	MPF_F
SAMN03295421	contig_79	22563	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295421	contig_53	2511	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295423	contig_178	89595	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	traU	NA	NA	NA	NA
SAMN03295423	contig_178	89595	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN03295423	contig_178	89595	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295423	contig_76	41490	ITR	T_virB1	NA	NA	NA	MPF_T
SAMN03295423	contig_76	41490	ITR	T_virB2	NA	NA	NA	MPF_T
SAMN03295423	contig_76	41490	ITR	virb4	NA	virb4	NA	NA
SAMN03295423	contig_76	41490	ITR	T_virB6	NA	NA	NA	MPF_T
SAMN03295423	contig_76	41490	ITR	T_virB8	NA	NA	NA	MPF_T
SAMN03295423	contig_76	41490	ITR	T_virB9	NA	NA	NA	MPF_T
SAMN03295423	contig_76	41490	ITR	T_virB11	NA	NA	NA	MPF_T
SAMN03295423	contig_152	22212	ITR	MOBP1	MOBP1	NA	NA	NA
SAMN03295423	contig_173	17339	ITR	T_virB6	NA	NA	NA	MPF_T
SAMN03295423	contig_173	17339	ITR	T_virB3	NA	NA	NA	MPF_T
SAMN03295423	contig_173	17339	ITR	virb4	NA	virb4	NA	NA
SAMN03295423	contig_173	17339	ITR	T_virB8	NA	NA	NA	MPF_T
SAMN03295423	contig_173	17339	ITR	T_virB9	NA	NA	NA	MPF_T
SAMN03295423	contig_136	70475	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295423	contig_149	41088	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295424	contig_76	57854	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295424	contig_76	57854	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295424	contig_76	57854	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295424	contig_76	57854	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295426	contig_136	7626	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295426	contig_136	7626	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295426	contig_136	7626	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295426	contig_136	7626	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295426	contig_136	7626	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295426	contig_139	6669	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295426	contig_139	6669	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295426	contig_139	6669	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295426	contig_139	6669	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295426	contig_60	46998	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295426	contig_60	46998	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	traU	NA	NA	NA	NA
SAMN03295426	contig_60	46998	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN03295426	contig_60	46998	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN03295426	contig_142	1513	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295426	contig_142	1513	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295426	contig_142	1513	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295426	contig_41	1508	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295426	contig_117	1891	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295426	contig_158	1891	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295426	contig_19	1948	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295426	contig_12	1410	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295426	contig_126	594	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295426	contig_162	1072	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295426	contig_162	1072	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295426	contig_66	1833	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295426	contig_171	1706	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295426	contig_85	1706	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295426	contig_73	9029	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295426	contig_137	19757	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295426	contig_89	1013	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295426	contig_124	1013	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295426	contig_135	55668	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295426	contig_2	1694	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295426	contig_141	1694	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295426	contig_165	857	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295426	contig_7	581	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295426	contig_36	713	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295428	contig_67	23099	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295428	contig_67	23099	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295428	contig_67	23099	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295428	contig_84	26739	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295428	contig_84	26739	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295428	contig_84	26739	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295428	contig_72	57519	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295428	contig_72	57519	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN03295428	contig_72	57519	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN03295428	contig_72	57519	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295428	contig_60	5590	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN03295428	contig_21	3242	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295428	contig_9	1543	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295429	contig_68	81727	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295429	contig_68	81727	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295429	contig_68	81727	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295429	contig_68	81727	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295431	contig_54	52384	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295431	contig_102	50709	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB3	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295431	contig_102	50709	No terminal repeats	T_virB5	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	T_virB10	NA	NA	NA	MPF_T
SAMN03295431	contig_102	50709	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN03295431	contig_102	50709	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN03295431	contig_102	50709	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295431	contig_102	50709	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295431	contig_102	50709	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295431	contig_58	93380	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295431	contig_58	93380	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295431	contig_18	24964	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN03295431	contig_18	24964	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295431	contig_18	24964	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN03295431	contig_18	24964	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN03295431	contig_18	24964	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295431	contig_18	24964	No terminal repeats	MOBC	MOBC	NA	NA	NA
SAMN03295431	contig_68	10126	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN03295431	contig_30	2218	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295431	contig_71	44983	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN03295431	contig_104	1776	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN03295432	contig_56	72992	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295432	contig_56	72992	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295432	contig_56	72992	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295432	contig_42	46192	DTR	T_virB2	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	T_virB1	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	T_virB11	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	T_virB9	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	T_virB8	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	T_virB6	NA	NA	NA	MPF_T
SAMN03295432	contig_42	46192	DTR	virb4	NA	virb4	NA	NA
SAMN03295432	contig_42	46192	DTR	T_virB2	NA	NA	NA	MPF_T
SAMN03295432	contig_39	36227	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN03295433	contig_43	27238	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN03295433	contig_43	27238	No terminal repeats	F_traW	NA	NA	NA	MPF_F
